Casa,Brand,Family,Item Code,Smart,Inches,Resolution,Tot Qty,Unit Price,Revenue,Refresh Rate,Sound Quality,Connectivity Options,Energy Efficiency,Pixel Density (PPI),Response Time (ms),Month
Bekaa,LG,LED,LED50S,Yes,55,HD,75,507,38025,120,Premium,2,B,110.1453585,4,October
South,Sony,LED,LED58U,Yes,55,HD,93,509,47337,120,Basic,2,B,75.96231621,4,October
North,Sony,LED,PLED43S,Yes,55,HD,82,510,41820,60,Basic,2,B,51.2303993,10,October
Bekaa,Sony,LED,LED50U,Yes,55,HD,75,511,38325,60,Basic,2,B,88.1162868,10,October
South,Sony,LED,LED52,Yes,40,UHD,114,511,58254,60,Premium,3,B,40.05285764,10,October
North,Sony,LED,PLED25,Yes,55,HD,82,512,41984,60,Basic,2,B,58.7441912,10,October
Bekaa,Sony,LED,LED65U,Yes,55,HD,75,512,38400,120,Basic,2,B,67.78175908,4,October
North,Sony,LED,PLED29,Yes,55,HD,82,517,42394,60,Basic,2,B,50.64154414,10,October
North,Sony,LED,LED50U,Yes,55,FHD,82,518,42476,60,Basic,2,B,88.1162868,10,October
North,Sony,LED,PLED32,Yes,55,FHD,82,522,42804,60,Basic,2,B,45.89389938,10,October
North,Sony,LED,PLED29,Yes,55,FHD,82,523,42886,60,Basic,2,B,50.64154414,10,October
North,TCL,LED,LED50S,Yes,55,HD,82,525,43050,120,Premium,3,B,67.78175908,4,October
North,Sony,LED,PLED41,Yes,55,FHD,82,527,43214,60,Basic,2,B,53.72944317,10,October
Beirut,Samsung,LED,T50,Yes,75,FHD,79,527,41633,120,Premium,3,E,25.32077207,4,October
North,Sony,LED,PLED32S,Yes,55,FHD,82,530,43460,60,Basic,2,B,45.89389938,10,October
South,TCL,LED,LED50S,Yes,55,HD,93,531,49383,120,Basic,4,B,176.2325736,4,October
South,Sony,LED,LED65U,Yes,55,FHD,93,532,49476,120,Basic,2,B,67.78175908,4,October
Beirut,LG,LED,LED50S,Yes,65,UHD,96,532,51072,60,Premium,3,A,19.58139707,10,October
Bekaa,Panasonic,LED,PLED50,Yes,50,HD,96,533,51168,120,Basic,3,E,68.84084907,4,October
North,Sony,LED,LED55U,Yes,55,FHD,82,534,43788,120,Basic,2,B,80.10571528,4,October
North,Sony,LED,LED50U,Yes,55,FHD,82,535,43870,60,Basic,2,B,88.1162868,10,October
South,Sony,LED,PLED40,Yes,55,FHD,93,535,49755,60,Basic,2,B,36.7151195,10,October
North,Sony,LED,PLED41,Yes,55,FHD,82,536,43952,60,Basic,2,B,53.72944317,10,October
North,LG,LED,LED50S,Yes,55,HD,82,538,44116,60,Premium,3,B,97.90698534,10,October
Beirut,Sony,LED,PLED32,Yes,55,UHD,99,539,53361,60,Basic,2,B,45.89389938,10,October
Beirut,Samsung,LED,LED50S,Yes,55,HD,98,539,52822,60,Premium,2,B,107.4588863,10,October
Beirut,Sony,LED,PLED29,Yes,55,UHD,101,540,54540,60,Basic,2,B,50.64154414,10,October
North,Sony,LED,LED55U,Yes,55,UHD,82,541,44362,120,Basic,2,B,80.10571528,4,October
South,Sony,LED,PLED40,Yes,55,UHD,93,542,50406,60,Basic,2,B,36.7151195,10,October
North,Sony,LED,PLED25,Yes,55,UHD,82,546,44772,60,Basic,2,B,58.7441912,10,October
North,Sony,LED,T50,Yes,55,UHD,82,547,44854,60,Basic,2,B,29.3720956,10,October
South,Sony,LED,LED55U,Yes,55,UHD,93,549,51057,120,Basic,2,B,80.10571528,4,October
Beirut,TCL,LED,LED50S,Yes,55,FHD,101,550,55550,120,Premium,3,B,37.9811581,4,October
Bekaa,LG,LED,PLED50,Yes,45,UHD,124,552,68448,60,Basic,3,D,28.24239962,10,October
Beirut,Sony,LED,LED65U,Yes,55,UHD,99,555,54945,120,Basic,2,B,67.78175908,4,October
Beirut,TCL,LED,PLED43S,Yes,40,FHD,115,555,63825,120,Premium,3,C,26.70190509,4,October
North,Panasonic,LED,LED58U,Yes,40,UHD,120,561,67320,120,Enhanced,3,A,37.9811581,4,October
Beirut,TCL,LED,LED50S,Yes,55,FHD,99,563,55737,120,Basic,4,B,58.7441912,4,October
South,Panasonic,LED,LED65U,Yes,55,FHD,93,573,53289,120,Enhanced,3,B,67.78175908,4,October
North,LG,LED,PLED43,Yes,75,HD,94,573,53862,60,Enhanced,3,B,48.95349267,10,October
Beirut,LG,LED,PLED25,Yes,45,FHD,120,582,69840,60,Basic,4,A,42.36359942,10,October
North,LG,LED,LED50S,Yes,52,HD,92,586,53912,60,Premium,3,B,84.72719885,10,October
Beirut,TCL,LED,LED50S,Yes,55,FHD,101,590,59590,120,Basic,4,B,58.7441912,4,October
Bekaa,LG,LED,PLED29,Yes,58,UHD,92,591,54372,60,Enhanced,3,C,35.81962878,10,October
North,Samsung,LED,LED50S,Yes,55,FHD,82,598,49036,60,Basic,4,B,35.81962878,10,October
North,Panasonic,LED,PLED40,Yes,45,UHD,108,599,64692,60,Basic,3,A,25.32077207,10,October
South,TCL,LED,LED65U,Yes,50,FHD,99,600,59400,60,Enhanced,3,D,97.90698534,10,October
Beirut,Samsung,LED,LED50S,Yes,55,FHD,98,604,59192,60,Premium,3,B,53.72944317,10,October
Bekaa,Samsung,LED,LED50S,Yes,55,FHD,71,606,43026,60,Basic,4,B,25.32077207,10,October
South,Panasonic,LED,LED50S,Yes,55,UHD,93,608,56544,60,Premium,2,B,88.1162868,10,October
North,TCL,LED,LED50S,Yes,55,UHD,82,611,50102,60,Basic,4,B,110.1453585,10,October
Bekaa,Samsung,LED,LED50S,Yes,55,UHD,75,624,46800,120,Premium,3,B,55.07267925,4,October
North,LG,LED,LED50S,Yes,55,UHD,82,627,51414,60,Premium,3,B,102.4607986,10,October
Mount Lebanon,LG,LED,PLED43S,Yes,43,HD,56,630,35280,120,Enhanced,2,B,50.64154414,4,October
Bekaa,Samsung,LED,LED50S,Yes,55,UHD,72,642,46224,120,Basic,4,B,102.4607986,4,October
South,Samsung,LED,LED50S,Yes,55,UHD,93,642,59706,60,Premium,2,B,35.81962878,10,October
Beirut,Samsung,LED,LED52,Yes,52,UHD,61,644,39284,60,Basic,3,B,50.64154414,10,October
North,TCL,LED,LED50S,Yes,58,HD,82,648,53136,60,Premium,3,B,55.07267925,10,October
Bekaa,Sony,LED,T41,Yes,50,UHD,109,648,70632,120,Enhanced,3,B,32.63566178,4,October
North,LG,LED,PLED50S,Yes,58,HD,100,652,65200,60,Premium,3,A,35.81962878,10,October
South,TCL,LED,LED50S,Yes,58,HD,93,655,60915,60,Premium,4,B,19.58139707,10,October
South,Samsung,LED,LED50S,Yes,58,HD,93,656,61008,120,Basic,4,B,84.72719885,4,October
North,TCL,LED,LED50S,Yes,58,HD,83,656,54448,120,Premium,4,B,32.63566178,4,October
Bekaa,Panasonic,LED,PLED32,Yes,52,FHD,100,657,65700,120,Basic,3,D,45.89389938,4,October
Bekaa,TCL,LED,LED50S,Yes,58,HD,72,658,47376,60,Basic,4,B,151.9246324,10,October
South,LG,LED,LED50S,Yes,58,HD,93,660,61380,60,Premium,2,B,42.36359942,10,October
Mount Lebanon,TCL,LED,PLED41,Yes,58,UHD,101,668,67468,60,Enhanced,2,B,67.78175908,10,October
Bekaa,Samsung,LED,LED50S,Yes,58,HD,75,670,50250,120,Basic,4,B,68.84084907,4,October
North,TCL,LED,LED50S,Yes,58,HD,82,675,55350,120,Premium,4,B,45.89389938,4,October
North,Panasonic,LED,LED50S,Yes,58,HD,82,682,55924,60,Premium,2,B,36.7151195,10,October
Bekaa,TCL,LED,LED50S,Yes,58,HD,68,682,46376,120,Premium,4,B,40.05285764,4,October
South,TCL,LED,LED50S,Yes,58,HD,93,682,63426,60,Basic,4,B,22.59391969,10,October
South,Samsung,LED,LED50S,Yes,58,HD,93,693,64449,60,Premium,3,B,29.3720956,10,October
North,TCL,LED,LED50S,Yes,58,FHD,83,698,57934,120,Premium,4,B,40.05285764,4,October
Mount Lebanon,Panasonic,LED,T40,Yes,58,HD,98,699,68502,60,Premium,3,C,51.2303993,10,October
North,LG,LED,PLED32,Yes,58,HD,109,700,76300,60,Basic,3,A,53.72944317,10,October
North,TCL,LED,LED50S,Yes,58,FHD,82,702,57564,60,Basic,4,B,19.58139707,10,October
Bekaa,Panasonic,LED,LED50S,Yes,58,HD,70,706,49420,60,Premium,3,B,137.6816981,10,October
Bekaa,Samsung,LED,LED50S,Yes,58,HD,72,710,51120,60,Basic,4,B,102.4607986,10,October
North,LG,LED,LED50S,Yes,58,HD,82,712,58384,120,Basic,4,B,88.1162868,4,October
South,Sony,LED,LED50S,Yes,58,HD,93,718,66774,120,Premium,2,B,97.90698534,4,October
North,Sony,LED,LED50S,Yes,58,HD,82,718,58876,120,Premium,2,B,88.1162868,4,October
North,Samsung,LED,LED50S,Yes,58,HD,82,720,59040,120,Premium,3,B,22.59391969,4,October
South,TCL,LED,LED50S,Yes,58,FHD,93,723,67239,60,Premium,3,B,33.89087954,10,October
North,Samsung,LED,LED50S,Yes,58,HD,82,726,59532,60,Basic,4,B,75.96231621,10,October
Mount Lebanon,LG,LED,PLED43,Yes,75,FHD,107,728,77896,120,Premium,3,A,33.89087954,4,October
North,TCL,LED,LED50S,Yes,58,FHD,82,730,59860,120,Basic,4,B,55.07267925,4,October
South,Sony,LED,LED75U,Yes,75,UHD,83,730,60590,60,Enhanced,3,C,67.78175908,10,October
Mount Lebanon,LG,LED,T43,Yes,50,FHD,116,738,85608,60,Premium,3,A,84.72719885,10,October
Mount Lebanon,LG,LED,LED58U,Yes,75,HD,97,754,73138,120,Enhanced,3,D,50.64154414,4,October
North,LG,LED,LED50S,Yes,58,FHD,82,767,62894,60,Basic,4,B,33.89087954,10,October
North,Samsung,LED,LED50S,Yes,58,FHD,82,775,63550,120,Basic,4,A,50.64154414,4,October
Bekaa,TCL,LED,LED50S,Yes,58,UHD,68,783,53244,60,Premium,4,A,97.90698534,10,October
North,Sony,LED,LED50S,Yes,58,FHD,82,784,64288,60,Premium,3,A,102.4607986,10,October
South,Sony,LED,LED55,Yes,45,HD,99,785,77715,120,Premium,4,C,110.1453585,4,October
North,LG,LED,LED50S,Yes,58,FHD,83,788,65404,60,Basic,4,A,102.4607986,10,October
North,TCL,LED,LED50S,Yes,58,UHD,82,789,64698,120,Premium,4,A,29.3720956,4,October
North,TCL,LED,LED50S,Yes,58,UHD,83,791,65653,60,Premium,4,A,22.59391969,10,October
North,Samsung,LED,LED50S,Yes,58,FHD,82,792,64944,60,Premium,4,A,28.24239962,10,October
Bekaa,Samsung,LED,LED50S,Yes,58,FHD,74,794,58756,60,Basic,4,A,67.78175908,10,October
Bekaa,Samsung,LED,LED50S,Yes,58,FHD,75,798,59850,60,Premium,4,A,88.1162868,10,October
North,TCL,LED,LED50S,Yes,58,UHD,82,800,65600,120,Premium,4,A,45.89389938,4,October
Beirut,Panasonic,LED,LED65U,Yes,50,UHD,122,800,97600,60,Basic,3,A,44.0581434,10,October
North,Samsung,LED,LED50S,Yes,58,FHD,82,802,65764,60,Premium,4,A,45.89389938,10,October
North,Sony,LED,LED50S,Yes,58,FHD,82,804,65928,60,Premium,2,A,29.3720956,10,October
Bekaa,LG,LED,LED50S,Yes,58,FHD,64,808,51712,60,Basic,4,A,22.59391969,10,October
North,Samsung,LED,LED50S,Yes,58,FHD,82,810,66420,120,Basic,4,A,42.36359942,4,October
Mount Lebanon,LG,LED,T40,Yes,58,UHD,89,822,73158,60,Enhanced,2,E,33.89087954,10,October
Bekaa,Panasonic,LED,LED50S,Yes,58,FHD,73,832,60736,120,Basic,4,A,22.59391969,4,October
Bekaa,Samsung,LED,LED50S,Yes,58,FHD,61,835,50935,120,Basic,4,A,26.70190509,4,October
North,Samsung,LED,LED50S,Yes,58,UHD,82,836,68552,120,Basic,4,A,28.24239962,4,October
Bekaa,Samsung,LED,LED50S,Yes,58,UHD,70,843,59010,60,Basic,4,A,25.32077207,10,October
North,TCL,LED,LED50S,Yes,58,UHD,82,845,69290,60,Premium,4,A,58.7441912,10,October
North,Samsung,LED,LED50S,Yes,58,UHD,83,845,70135,120,Premium,4,A,97.90698534,4,October
Bekaa,TCL,LED,LED50S,Yes,58,UHD,65,859,55835,120,Premium,4,A,42.36359942,4,October
Bekaa,LG,LED,LED50S,Yes,58,UHD,62,863,53506,120,Basic,4,A,25.32077207,4,October
North,LG,LED,LED50S,Yes,58,UHD,82,864,70848,60,Basic,4,A,45.89389938,10,October
Bekaa,Panasonic,LED,LED50S,Yes,58,UHD,74,867,64158,60,Basic,4,A,33.89087954,10,October
North,Samsung,LED,LED50S,Yes,58,UHD,82,872,71504,60,Premium,4,A,151.9246324,10,October
North,LG,LED,LED50S,Yes,58,UHD,83,875,72625,120,Premium,3,A,35.81962878,4,October
Bekaa,LG,LED,LED50S,Yes,58,UHD,74,879,65046,60,Basic,4,A,176.2325736,10,October
North,LG,LED,LED50S,Yes,58,UHD,82,880,72160,60,Basic,4,A,26.70190509,10,October
Bekaa,Samsung,LED,LED50S,Yes,58,UHD,60,882,52920,120,Premium,3,A,58.7441912,4,October
Bekaa,Sony,LED,LED50S,Yes,58,FHD,60,882,52920,120,Premium,2,A,176.2325736,4,October
North,Samsung,LED,LED50S,Yes,58,UHD,82,884,72488,120,Premium,3,A,151.9246324,4,October
Bekaa,LG,LED,LED50S,Yes,58,UHD,58,894,51852,120,Premium,4,A,36.7151195,4,October
Bekaa,Samsung,LED,LED50S,Yes,58,UHD,70,895,62650,60,Premium,4,A,37.9811581,10,October
Bekaa,LG,LED,LED50S,Yes,58,UHD,67,905,60635,120,Basic,4,A,58.7441912,4,October
Bekaa,Samsung,LED,LED50S,Yes,58,UHD,61,905,55205,60,Premium,3,A,34.15359954,10,October
Mount Lebanon,Panasonic,LED,PLED29,Yes,43,HD,67,915,61305,60,Basic,2,B,107.4588863,10,October
Bekaa,TCL,LED,LED50S,Yes,58,UHD,57,921,52497,60,Premium,4,A,102.4607986,10,October
Bekaa,TCL,LED,LED50S,Yes,65,FHD,64,931,59584,120,Premium,4,A,80.10571528,4,October
Bekaa,LG,LED,LED50S,Yes,65,FHD,64,935,59840,60,Premium,4,A,26.70190509,10,October
Bekaa,Panasonic,LED,LED50S,Yes,65,FHD,75,939,70425,120,Basic,4,A,50.64154414,4,October
Bekaa,LG,LED,LED50S,Yes,65,FHD,67,953,63851,60,Basic,4,A,35.81962878,10,October
Bekaa,Panasonic,LED,LED50S,Yes,65,FHD,57,954,54378,120,Basic,4,A,50.64154414,4,October
Bekaa,Sony,LED,LED50S,Yes,65,FHD,67,958,64186,60,Basic,4,A,40.05285764,10,October
Bekaa,LG,LED,LED50S,Yes,65,FHD,71,960,68160,120,Basic,4,A,88.1162868,4,October
Bekaa,TCL,LED,LED50S,Yes,65,FHD,75,962,72150,120,Premium,4,A,45.89389938,4,October
Bekaa,Samsung,LED,LED50S,Yes,65,FHD,59,968,57112,60,Premium,4,A,48.95349267,10,October
Bekaa,Samsung,LED,LED50S,Yes,65,UHD,69,972,67068,120,Premium,4,A,55.07267925,4,October
Bekaa,LG,LED,LED50S,Yes,65,FHD,70,974,68180,60,Basic,4,A,51.2303993,10,October
Bekaa,LG,LED,LED50S,Yes,65,FHD,75,975,73125,120,Basic,4,A,151.9246324,4,October
Bekaa,Panasonic,LED,LED50S,Yes,65,UHD,74,978,72372,60,Basic,4,A,29.3720956,10,October
Beirut,Samsung,LED,PLE45S,Yes,40,HD,90,979,88110,60,Premium,3,C,107.4588863,10,October
Bekaa,Sony,LED,LED50S,Yes,65,UHD,70,980,68600,120,Basic,4,A,33.89087954,4,October
Bekaa,Sony,LED,PLED50,Yes,65,UHD,94,989,92966,60,Basic,3,D,44.0581434,10,October
Bekaa,Samsung,LED,LED50S,Yes,65,UHD,64,991,63424,120,Premium,4,A,34.15359954,4,October
Bekaa,TCL,LED,LED50S,Yes,65,FHD,66,991,65406,120,Premium,4,A,176.2325736,4,October
Bekaa,TCL,LED,LED50S,Yes,65,FHD,55,991,54505,120,Premium,4,A,68.84084907,4,October
Bekaa,LG,LED,LED50S,Yes,65,FHD,67,998,66866,120,Premium,4,A,29.3720956,4,October
North,Sony,LED,LED50U,Yes,58,HD,112,1002,112224,60,Enhanced,3,A,33.89087954,10,October
Bekaa,TCL,LED,LED50S,Yes,65,FHD,62,1011,62682,60,Premium,4,A,53.72944317,10,October
Bekaa,Panasonic,LED,LED50S,Yes,65,UHD,63,1018,64134,60,Basic,4,A,151.9246324,10,October
Bekaa,TCL,LED,LED50S,Yes,65,FHD,63,1019,64197,60,Premium,4,A,22.59391969,10,October
Bekaa,Panasonic,LED,LED50S,Yes,65,FHD,67,1020,68340,120,Premium,4,A,67.78175908,4,October
Bekaa,Sony,LED,LED50S,Yes,65,FHD,71,1032,73272,120,Basic,4,A,110.1453585,4,October
Bekaa,LG,LED,LED50S,Yes,65,FHD,71,1048,74408,120,Premium,4,A,68.84084907,4,October
Bekaa,LG,LED,LED50S,Yes,65,FHD,57,1052,59964,60,Premium,3,A,33.89087954,10,October
Bekaa,LG,LED,PLED43S,Yes,52,FHD,108,1055,113940,60,Enhanced,3,B,29.3720956,10,October
Mount Lebanon,TCL,LED,PLED40,Yes,55,FHD,41,1058,43378,60,Enhanced,3,D,33.89087954,10,October
Bekaa,Sony,LED,LED50S,Yes,65,FHD,61,1062,64782,60,Premium,3,A,45.89389938,10,October
Bekaa,LG,LED,LED50S,Yes,65,UHD,56,1064,59584,60,Premium,4,A,28.24239962,10,October
Bekaa,TCL,LED,LED50S,Yes,65,UHD,51,1070,54570,120,Premium,4,A,151.9246324,4,October
Bekaa,LG,LED,LED50S,Yes,65,UHD,69,1075,74175,60,Premium,3,A,102.4607986,10,October
Bekaa,Sony,LED,LED50S,Yes,65,FHD,55,1076,59180,120,Basic,4,A,176.2325736,4,October
Bekaa,Sony,LED,LED50S,Yes,65,UHD,51,1078,54978,60,Basic,4,A,75.96231621,10,October
Bekaa,Panasonic,LED,LED50S,Yes,65,UHD,69,1079,74451,60,Basic,4,A,68.84084907,10,October
Mount Lebanon,Samsung,LED,LED55,Yes,52,UHD,109,1079,117611,60,Premium,3,C,137.6816981,10,October
Bekaa,LG,LED,LED50S,Yes,65,UHD,67,1080,72360,60,Premium,4,A,42.36359942,10,October
Beirut,LG,LED,T50,Yes,52,UHD,91,1081,98371,120,Basic,3,C,37.9811581,4,October
Bekaa,LG,LED,LED50S,Yes,65,UHD,66,1082,71412,60,Premium,4,A,88.1162868,10,October
Bekaa,TCL,LED,LED50S,Yes,65,UHD,69,1083,74727,60,Premium,4,A,84.72719885,10,October
Mount Lebanon,TCL,LED,PLED41S,Yes,50,FHD,63,1086,68418,120,Enhanced,3,A,176.2325736,4,October
Bekaa,TCL,LED,LED50S,Yes,65,UHD,63,1097,69111,60,Premium,4,A,97.90698534,10,October
Bekaa,TCL,LED,LED50S,Yes,65,UHD,50,1097,54850,60,Premium,4,A,48.95349267,10,October
Bekaa,Samsung,LED,LED50S,Yes,65,UHD,65,1102,71630,120,Premium,4,A,44.0581434,4,October
Bekaa,LG,LED,LED50S,Yes,65,UHD,60,1103,66180,120,Premium,4,A,33.89087954,4,October
Bekaa,Samsung,LED,LED50S,Yes,65,UHD,54,1108,59832,60,Premium,4,A,176.2325736,10,October
Beirut,Panasonic,LED,LED55U,Yes,65,UHD,59,1108,65372,60,Premium,3,E,51.2303993,10,October
Bekaa,Sony,LED,LED65U,Yes,65,UHD,65,1124,73060,120,Enhanced,3,A,67.78175908,4,October
Bekaa,Sony,LED,LED50S,Yes,65,UHD,64,1126,72064,60,Basic,4,A,22.59391969,10,October
Bekaa,LG,LED,LED50S,Yes,65,UHD,67,1127,75509,120,Premium,4,A,48.95349267,4,October
Bekaa,Panasonic,LED,LED50S,Yes,65,UHD,61,1134,69174,60,Premium,4,A,176.2325736,10,October
Bekaa,LG,LED,LED50S,Yes,65,UHD,58,1140,66120,120,Premium,4,A,29.3720956,4,October
Bekaa,TCL,LED,LED50S,Yes,65,UHD,54,1140,61560,120,Premium,4,A,45.89389938,4,October
Bekaa,TCL,LED,LED50S,Yes,65,UHD,60,1142,68520,60,Premium,4,A,50.64154414,10,October
Bekaa,Samsung,LED,LED50S,Yes,65,UHD,59,1150,67850,120,Premium,4,A,151.9246324,4,October
Bekaa,TCL,LED,LED50S,Yes,65,UHD,52,1152,59904,120,Premium,4,A,88.1162868,4,October
Bekaa,TCL,LED,LED50S,Yes,65,UHD,64,1152,73728,60,Premium,4,A,58.7441912,10,October
Bekaa,Panasonic,LED,LED50S,Yes,65,UHD,58,1152,66816,120,Premium,4,A,80.10571528,4,October
Bekaa,LG,LED,LED50S,Yes,65,UHD,65,1155,75075,120,Premium,4,A,42.36359942,4,October
Bekaa,TCL,LED,LED50S,Yes,65,UHD,57,1157,65949,60,Premium,4,A,58.7441912,10,October
Bekaa,Sony,LED,LED50S,Yes,65,UHD,48,1161,55728,120,Premium,3,A,25.32077207,4,October
Mount Lebanon,TCL,LED,PLED40,Yes,50,FHD,89,1175,104575,60,Premium,3,D,84.72719885,10,October
Bekaa,Samsung,LED,LED50S,Yes,65,UHD,63,1176,74088,60,Premium,4,A,22.59391969,10,October
Bekaa,Sony,LED,LED50S,Yes,65,UHD,47,1183,55601,60,Basic,4,A,75.96231621,10,October
Bekaa,Samsung,LED,LED50S,Yes,65,UHD,57,1187,67659,120,Premium,4,A,45.89389938,4,October
South,Panasonic,LED,LED50U,Yes,75,FHD,98,1198,117404,120,Enhanced,3,B,53.72944317,4,October
Bekaa,Samsung,LED,LED50S,Yes,75,FHD,53,1199,63547,60,Premium,4,A,97.90698534,10,October
Bekaa,LG,LED,LED50S,Yes,75,FHD,54,1200,64800,120,Premium,4,A,50.64154414,4,October
Mount Lebanon,TCL,LED,LED65U,Yes,75,FHD,117,1205,140985,60,Premium,3,D,36.7151195,10,October
Bekaa,Panasonic,LED,PLED40S,Yes,50,FHD,91,1215,110565,60,Premium,3,D,32.63566178,10,October
Bekaa,Sony,LED,LED50S,Yes,75,UHD,50,1216,60800,60,Basic,4,A,176.2325736,10,October
Bekaa,Sony,LED,LED50S,Yes,75,UHD,58,1221,70818,60,Basic,4,A,50.64154414,10,October
Bekaa,Sony,LED,LED50S,Yes,75,UHD,53,1238,65614,60,Premium,4,A,88.1162868,10,October
Bekaa,Sony,LED,LED50S,Yes,75,FHD,58,1243,72094,120,Basic,4,A,80.10571528,4,October
Bekaa,Samsung,LED,LED50S,Yes,75,FHD,44,1250,55000,120,Premium,4,A,25.32077207,4,October
Bekaa,Samsung,LED,LED50S,Yes,75,FHD,51,1250,63750,60,Premium,4,A,48.95349267,10,October
Bekaa,LG,LED,LED50S,Yes,75,UHD,49,1263,61887,60,Premium,4,A,151.9246324,10,October
Bekaa,Panasonic,LED,LED50S,Yes,75,UHD,43,1272,54696,60,Premium,4,A,58.7441912,10,October
Bekaa,Panasonic,LED,LED50S,Yes,75,UHD,56,1286,72016,60,Premium,4,A,151.9246324,10,October
Bekaa,Panasonic,LED,LED50S,Yes,75,UHD,54,1292,69768,120,Premium,3,A,68.84084907,4,October
Bekaa,LG,LED,LED50S,Yes,75,UHD,54,1303,70362,60,Premium,4,A,97.90698534,10,October
Bekaa,LG,LED,LED50S,Yes,75,UHD,41,1305,53505,60,Premium,4,A,29.3720956,10,October
North,Panasonic,LED,PLED32,Yes,50,HD,97,1308,126876,120,Basic,3,E,58.7441912,4,October
South,Sony,LED,T58,Yes,50,HD,114,1310,149340,60,Premium,3,D,55.07267925,10,October
Bekaa,LG,LED,LED50S,Yes,75,FHD,52,1326,68952,60,Premium,4,A,40.05285764,10,October
Beirut,Panasonic,LED,LED50S,Yes,50,FHD,109,1328,144752,120,Enhanced,4,A,55.07267925,4,October
Bekaa,Sony,LED,LED50S,Yes,75,UHD,42,1333,55986,60,Premium,3,A,176.2325736,10,October
Bekaa,LG,LED,LED50S,Yes,75,FHD,53,1338,70914,120,Premium,4,A,88.1162868,4,October
Bekaa,Panasonic,LED,LED50S,Yes,75,UHD,49,1354,66346,60,Premium,4,A,22.59391969,10,October
Beirut,TCL,LED,PLED45S,Yes,65,UHD,91,1358,123578,120,Basic,2,A,80.10571528,4,October
Bekaa,Samsung,LED,LED50S,Yes,75,UHD,42,1371,57582,120,Premium,4,A,36.7151195,4,October
Bekaa,Panasonic,LED,LED50S,Yes,75,UHD,44,1372,60368,120,Premium,4,A,80.10571528,4,October
Bekaa,Sony,LED,LED50S,Yes,75,UHD,41,1373,56293,120,Premium,4,A,33.89087954,4,October
Bekaa,Panasonic,LED,LED58U,Yes,45,HD,104,1403,145912,120,Enhanced,3,E,75.96231621,4,October
Bekaa,LG,LED,LED50S,Yes,75,FHD,45,1431,64395,60,Premium,4,A,50.64154414,10,October
Bekaa,Panasonic,LED,LED50S,Yes,75,FHD,43,1444,62092,60,Premium,4,A,110.1453585,10,October
Bekaa,Sony,LED,LED50S,Yes,75,FHD,36,1446,52056,60,Premium,4,A,151.9246324,10,October
Bekaa,Sony,LED,LED50S,Yes,75,FHD,36,1452,52272,120,Premium,4,A,53.72944317,4,October
Bekaa,Sony,LED,LED50S,Yes,75,FHD,41,1462,59942,120,Premium,4,A,22.59391969,4,October
Bekaa,Sony,LED,LED50S,Yes,75,FHD,35,1462,51170,120,Premium,4,A,19.58139707,4,October
Bekaa,LG,LED,LED50S,Yes,75,UHD,38,1485,56430,60,Premium,4,A,110.1453585,10,October
Bekaa,Sony,LED,LED50S,Yes,75,FHD,37,1500,55500,120,Premium,3,A,176.2325736,4,October
Bekaa,Panasonic,LED,LED50S,Yes,75,FHD,32,1511,48352,60,Premium,4,A,97.90698534,10,October
Bekaa,LG,LED,LED50S,Yes,75,UHD,35,1513,52955,120,Premium,4,A,28.24239962,4,October
Bekaa,Sony,LED,LED50S,Yes,75,FHD,38,1525,57950,60,Premium,4,A,44.0581434,10,October
Beirut,LG,LED,PLE45S,Yes,40,UHD,68,1561,106148,60,Basic,3,E,32.63566178,10,October
Bekaa,Panasonic,LED,LED50S,Yes,75,FHD,38,1562,59356,120,Premium,4,A,51.2303993,4,October
South,Panasonic,LED,LED 55U,Yes,65,HD,112,1570,175840,120,Basic,3,B,80.10571528,4,October
Bekaa,Panasonic,LED,LED50S,Yes,75,FHD,37,1571,58127,60,Premium,4,A,35.81962878,10,October
North,Sony,LED,T43,Yes,55,UHD,93,1575,146475,60,Basic,3,A,34.15359954,10,October
Bekaa,Panasonic,LED,LED50S,Yes,75,FHD,35,1595,55825,60,Premium,4,A,55.07267925,10,October
Bekaa,LG,LED,LED50S,Yes,75,UHD,36,1599,57564,60,Premium,4,A,45.89389938,10,October
Bekaa,Sony,LED,LED50S,Yes,75,FHD,33,1603,52899,120,Premium,4,A,97.90698534,4,October
Bekaa,LG,LED,LED50S,Yes,75,UHD,31,1615,50065,120,Premium,4,A,40.05285764,4,October
Bekaa,Sony,LED,LED50S,Yes,75,FHD,31,1646,51026,120,Premium,4,A,55.07267925,4,October
Bekaa,Sony,LED,LED50S,Yes,75,FHD,31,1654,51274,60,Premium,4,A,35.81962878,10,October
Bekaa,Panasonic,LED,LED50S,Yes,75,UHD,30,1669,50070,120,Premium,4,A,48.95349267,4,October
Bekaa,Panasonic,LED,LED50S,Yes,75,UHD,28,1708,47824,120,Premium,4,A,102.4607986,4,October
Bekaa,Panasonic,LED,LED50S,Yes,75,UHD,24,1720,41280,120,Premium,4,A,29.3720956,4,October
Bekaa,Panasonic,LED,LED50S,Yes,75,UHD,23,1725,39675,120,Premium,4,A,176.2325736,4,October
Bekaa,Sony,LED,LED50S,Yes,75,UHD,26,1745,45370,60,Premium,4,A,88.1162868,10,October
Bekaa,Sony,LED,LED50S,Yes,75,UHD,22,1785,39270,120,Premium,4,A,19.58139707,4,October
